,Variable1,Variable2,ADF Statistic
2080,Group_2_Coint_4,Group_4_Coint_5,-2.9745380606167107
2081,Group_4_Coint_5,Group_2_Coint_4,-2.9745380606167107
2082,Group_2_Coint_4,Group_4_Coint_6,-2.9784814746917654
2083,Group_4_Coint_6,Group_2_Coint_4,-2.9784814746917654
2084,Group_2_Coint_4,Group_4_Coint_7,-2.9845103789058167
2085,Group_4_Coint_7,Group_2_Coint_4,-2.9845103789058167
2086,Group_2_Coint_4,Group_4_Coint_8,-2.9820729000169015
2087,Group_4_Coint_8,Group_2_Coint_4,-2.9820729000169015
2088,Group_2_Coint_4,Group_4_Coint_9,-2.9806050853450836
2089,Group_4_Coint_9,Group_2_Coint_4,-2.9806050853450836
2090,Group_2_Coint_4,Indep_0,-3.022457818798313
2091,Indep_0,Group_2_Coint_4,-3.022457818798313
2092,Group_2_Coint_4,Indep_1,-2.981220865072935
2093,Indep_1,Group_2_Coint_4,-2.981220865072935
2094,Group_2_Coint_4,Indep_2,-3.099360471052948
2095,Indep_2,Group_2_Coint_4,-3.099360471052948
2096,Group_2_Coint_4,Indep_3,-2.898826473386902
2097,Indep_3,Group_2_Coint_4,-2.898826473386902
2098,Group_2_Coint_4,Indep_4,-3.033747686714332
2099,Indep_4,Group_2_Coint_4,-3.033747686714332
2100,Group_2_Coint_5,Group_2_Coint_6,-2.509956637386257
2101,Group_2_Coint_6,Group_2_Coint_5,-2.509956637386257
2102,Group_2_Coint_5,Group_2_Coint_7,-2.3874131091305557
2103,Group_2_Coint_7,Group_2_Coint_5,-2.3874131091305557
2104,Group_2_Coint_5,Group_2_Coint_8,-2.672361080142968
2105,Group_2_Coint_8,Group_2_Coint_5,-2.672361080142968
2106,Group_2_Coint_5,Group_2_Coint_9,-1.5223439368573497
2107,Group_2_Coint_9,Group_2_Coint_5,-1.5223439368573497
2108,Group_2_Coint_5,Group_3_Coint_0,-3.088448247416595
2109,Group_3_Coint_0,Group_2_Coint_5,-3.088448247416595
2110,Group_2_Coint_5,Group_3_Coint_1,-3.096348453466742
2111,Group_3_Coint_1,Group_2_Coint_5,-3.096348453466742
2112,Group_2_Coint_5,Group_3_Coint_2,-3.0686796737318898
2113,Group_3_Coint_2,Group_2_Coint_5,-3.0686796737318898
2114,Group_2_Coint_5,Group_3_Coint_3,-3.0940154593666827
2115,Group_3_Coint_3,Group_2_Coint_5,-3.0940154593666827
2116,Group_2_Coint_5,Group_3_Coint_4,-3.056863242808012
2117,Group_3_Coint_4,Group_2_Coint_5,-3.056863242808012
2118,Group_2_Coint_5,Group_3_Coint_5,-3.0734664000425176
2119,Group_3_Coint_5,Group_2_Coint_5,-3.0734664000425176
2120,Group_2_Coint_5,Group_3_Coint_6,-3.0707115800855993
2121,Group_3_Coint_6,Group_2_Coint_5,-3.0707115800855993
2122,Group_2_Coint_5,Group_3_Coint_7,-3.016170512475021
2123,Group_3_Coint_7,Group_2_Coint_5,-3.016170512475021
2124,Group_2_Coint_5,Group_3_Coint_8,-3.0439578190966636
2125,Group_3_Coint_8,Group_2_Coint_5,-3.0439578190966636
2126,Group_2_Coint_5,Group_3_Coint_9,-3.1590141960726386
2127,Group_3_Coint_9,Group_2_Coint_5,-3.1590141960726386
2128,Group_2_Coint_5,Group_4_Coint_0,-2.8679322370100095
2129,Group_4_Coint_0,Group_2_Coint_5,-2.8679322370100095
2130,Group_2_Coint_5,Group_4_Coint_1,-2.8684466382825202
2131,Group_4_Coint_1,Group_2_Coint_5,-2.8684466382825202
2132,Group_2_Coint_5,Group_4_Coint_2,-2.8686985151151387
2133,Group_4_Coint_2,Group_2_Coint_5,-2.8686985151151387
2134,Group_2_Coint_5,Group_4_Coint_3,-2.8671959174786092
2135,Group_4_Coint_3,Group_2_Coint_5,-2.8671959174786092
2136,Group_2_Coint_5,Group_4_Coint_4,-2.866835585942364
2137,Group_4_Coint_4,Group_2_Coint_5,-2.866835585942364
2138,Group_2_Coint_5,Group_4_Coint_5,-2.8663983117712495
2139,Group_4_Coint_5,Group_2_Coint_5,-2.8663983117712495
2140,Group_2_Coint_5,Group_4_Coint_6,-2.8668147564003266
2141,Group_4_Coint_6,Group_2_Coint_5,-2.8668147564003266
2142,Group_2_Coint_5,Group_4_Coint_7,-2.868355690070625
2143,Group_4_Coint_7,Group_2_Coint_5,-2.868355690070625
2144,Group_2_Coint_5,Group_4_Coint_8,-2.867786847991706
2145,Group_4_Coint_8,Group_2_Coint_5,-2.867786847991706
2146,Group_2_Coint_5,Group_4_Coint_9,-2.867648579049122
2147,Group_4_Coint_9,Group_2_Coint_5,-2.867648579049122
2148,Group_2_Coint_5,Indep_0,-2.8996013571532946
2149,Indep_0,Group_2_Coint_5,-2.8996013571532946
2150,Group_2_Coint_5,Indep_1,-2.87178260607573
2151,Indep_1,Group_2_Coint_5,-2.87178260607573
2152,Group_2_Coint_5,Indep_2,-2.9577369261903006
2153,Indep_2,Group_2_Coint_5,-2.9577369261903006
2154,Group_2_Coint_5,Indep_3,-2.9308744547153656
2155,Indep_3,Group_2_Coint_5,-2.9308744547153656
2156,Group_2_Coint_5,Indep_4,-3.052018697872654
2157,Indep_4,Group_2_Coint_5,-3.052018697872654
2158,Group_2_Coint_6,Group_2_Coint_7,-2.06216896297238
2159,Group_2_Coint_7,Group_2_Coint_6,-2.06216896297238
2160,Group_2_Coint_6,Group_2_Coint_8,-2.880134560562676
2161,Group_2_Coint_8,Group_2_Coint_6,-2.880134560562676
2162,Group_2_Coint_6,Group_2_Coint_9,-1.3981445613004717
2163,Group_2_Coint_9,Group_2_Coint_6,-1.3981445613004717
2164,Group_2_Coint_6,Group_3_Coint_0,-3.1188013401142523
2165,Group_3_Coint_0,Group_2_Coint_6,-3.1188013401142523
2166,Group_2_Coint_6,Group_3_Coint_1,-3.128807105685989
2167,Group_3_Coint_1,Group_2_Coint_6,-3.128807105685989
2168,Group_2_Coint_6,Group_3_Coint_2,-3.094371136650294
2169,Group_3_Coint_2,Group_2_Coint_6,-3.094371136650294
2170,Group_2_Coint_6,Group_3_Coint_3,-3.125683796622834
2171,Group_3_Coint_3,Group_2_Coint_6,-3.125683796622834
2172,Group_2_Coint_6,Group_3_Coint_4,-3.0839901488330317
2173,Group_3_Coint_4,Group_2_Coint_6,-3.0839901488330317
2174,Group_2_Coint_6,Group_3_Coint_5,-3.101649987577711
2175,Group_3_Coint_5,Group_2_Coint_6,-3.101649987577711
2176,Group_2_Coint_6,Group_3_Coint_6,-3.097758111321291
2177,Group_3_Coint_6,Group_2_Coint_6,-3.097758111321291
2178,Group_2_Coint_6,Group_3_Coint_7,-3.034792210650473
2179,Group_3_Coint_7,Group_2_Coint_6,-3.034792210650473
2180,Group_2_Coint_6,Group_3_Coint_8,-3.0679371043548627
2181,Group_3_Coint_8,Group_2_Coint_6,-3.0679371043548627
2182,Group_2_Coint_6,Group_3_Coint_9,-3.0847414850031893
2183,Group_3_Coint_9,Group_2_Coint_6,-3.0847414850031893
2184,Group_2_Coint_6,Group_4_Coint_0,-2.8468794069790126
2185,Group_4_Coint_0,Group_2_Coint_6,-2.8468794069790126
2186,Group_2_Coint_6,Group_4_Coint_1,-2.847185880189763
2187,Group_4_Coint_1,Group_2_Coint_6,-2.847185880189763
2188,Group_2_Coint_6,Group_4_Coint_2,-2.8472608058336246
2189,Group_4_Coint_2,Group_2_Coint_6,-2.8472608058336246
2190,Group_2_Coint_6,Group_4_Coint_3,-2.8465245484292816
2191,Group_4_Coint_3,Group_2_Coint_6,-2.8465245484292816
2192,Group_2_Coint_6,Group_4_Coint_4,-2.846300742826739
2193,Group_4_Coint_4,Group_2_Coint_6,-2.846300742826739
2194,Group_2_Coint_6,Group_4_Coint_5,-2.846296931633069
2195,Group_4_Coint_5,Group_2_Coint_6,-2.846296931633069
2196,Group_2_Coint_6,Group_4_Coint_6,-2.8462919535012063
2197,Group_4_Coint_6,Group_2_Coint_6,-2.8462919535012063
2198,Group_2_Coint_6,Group_4_Coint_7,-2.84720699749119
2199,Group_4_Coint_7,Group_2_Coint_6,-2.84720699749119
2200,Group_2_Coint_6,Group_4_Coint_8,-2.8468602210756098
2201,Group_4_Coint_8,Group_2_Coint_6,-2.8468602210756098
2202,Group_2_Coint_6,Group_4_Coint_9,-2.8467932012649215
2203,Group_4_Coint_9,Group_2_Coint_6,-2.8467932012649215
2204,Group_2_Coint_6,Indep_0,-2.8731073955579807
2205,Indep_0,Group_2_Coint_6,-2.8731073955579807
2206,Group_2_Coint_6,Indep_1,-2.853695745508837
2207,Indep_1,Group_2_Coint_6,-2.853695745508837
2208,Group_2_Coint_6,Indep_2,-2.954075448366922
2209,Indep_2,Group_2_Coint_6,-2.954075448366922
2210,Group_2_Coint_6,Indep_3,-2.937362622182015
2211,Indep_3,Group_2_Coint_6,-2.937362622182015
2212,Group_2_Coint_6,Indep_4,-3.096433878582654
2213,Indep_4,Group_2_Coint_6,-3.096433878582654
2214,Group_2_Coint_7,Group_2_Coint_8,-1.9381384285668064
2215,Group_2_Coint_8,Group_2_Coint_7,-1.9381384285668064
2216,Group_2_Coint_7,Group_2_Coint_9,-1.3996417023165093
2217,Group_2_Coint_9,Group_2_Coint_7,-1.3996417023165093
2218,Group_2_Coint_7,Group_3_Coint_0,-3.029496884323542
2219,Group_3_Coint_0,Group_2_Coint_7,-3.029496884323542
2220,Group_2_Coint_7,Group_3_Coint_1,-3.035096877289477
2221,Group_3_Coint_1,Group_2_Coint_7,-3.035096877289477
2222,Group_2_Coint_7,Group_3_Coint_2,-3.0051120800176445
2223,Group_3_Coint_2,Group_2_Coint_7,-3.0051120800176445
2224,Group_2_Coint_7,Group_3_Coint_3,-3.033980285400506
2225,Group_3_Coint_3,Group_2_Coint_7,-3.033980285400506
2226,Group_2_Coint_7,Group_3_Coint_4,-2.994997792769833
2227,Group_3_Coint_4,Group_2_Coint_7,-2.994997792769833
2228,Group_2_Coint_7,Group_3_Coint_5,-3.010648525428002
2229,Group_3_Coint_5,Group_2_Coint_7,-3.010648525428002
2230,Group_2_Coint_7,Group_3_Coint_6,-3.006920070809192
2231,Group_3_Coint_6,Group_2_Coint_7,-3.006920070809192
2232,Group_2_Coint_7,Group_3_Coint_7,-2.9471635021008638
2233,Group_3_Coint_7,Group_2_Coint_7,-2.9471635021008638
2234,Group_2_Coint_7,Group_3_Coint_8,-2.978114257975777
2235,Group_3_Coint_8,Group_2_Coint_7,-2.978114257975777
2236,Group_2_Coint_7,Group_3_Coint_9,-3.0061094224510256
2237,Group_3_Coint_9,Group_2_Coint_7,-3.0061094224510256
2238,Group_2_Coint_7,Group_4_Coint_0,-2.8138531609561146
2239,Group_4_Coint_0,Group_2_Coint_7,-2.8138531609561146
2240,Group_2_Coint_7,Group_4_Coint_1,-2.81429682777325
2241,Group_4_Coint_1,Group_2_Coint_7,-2.81429682777325
2242,Group_2_Coint_7,Group_4_Coint_2,-2.8147932307410466
2243,Group_4_Coint_2,Group_2_Coint_7,-2.8147932307410466
2244,Group_2_Coint_7,Group_4_Coint_3,-2.812247776175419
2245,Group_4_Coint_3,Group_2_Coint_7,-2.812247776175419
2246,Group_2_Coint_7,Group_4_Coint_4,-2.811936830268353
2247,Group_4_Coint_4,Group_2_Coint_7,-2.811936830268353
2248,Group_2_Coint_7,Group_4_Coint_5,-2.810781915622813
2249,Group_4_Coint_5,Group_2_Coint_7,-2.810781915622813
2250,Group_2_Coint_7,Group_4_Coint_6,-2.811872591805513
2251,Group_4_Coint_6,Group_2_Coint_7,-2.811872591805513
2252,Group_2_Coint_7,Group_4_Coint_7,-2.81415447924065
2253,Group_4_Coint_7,Group_2_Coint_7,-2.81415447924065
2254,Group_2_Coint_7,Group_4_Coint_8,-2.8133720469618857
2255,Group_4_Coint_8,Group_2_Coint_7,-2.8133720469618857
2256,Group_2_Coint_7,Group_4_Coint_9,-2.8127277454871726
2257,Group_4_Coint_9,Group_2_Coint_7,-2.8127277454871726
2258,Group_2_Coint_7,Indep_0,-2.8409018647332123
2259,Indep_0,Group_2_Coint_7,-2.8409018647332123
2260,Group_2_Coint_7,Indep_1,-2.820438698247415
2261,Indep_1,Group_2_Coint_7,-2.820438698247415
2262,Group_2_Coint_7,Indep_2,-2.956462588499579
2263,Indep_2,Group_2_Coint_7,-2.956462588499579
2264,Group_2_Coint_7,Indep_3,-2.8560668971267096
2265,Indep_3,Group_2_Coint_7,-2.8560668971267096
2266,Group_2_Coint_7,Indep_4,-3.0188230483292435
2267,Indep_4,Group_2_Coint_7,-3.0188230483292435
2268,Group_2_Coint_8,Group_2_Coint_9,-1.198611710838317
2269,Group_2_Coint_9,Group_2_Coint_8,-1.198611710838317
2270,Group_2_Coint_8,Group_3_Coint_0,-3.031629925883115
2271,Group_3_Coint_0,Group_2_Coint_8,-3.031629925883115
2272,Group_2_Coint_8,Group_3_Coint_1,-3.042378092996207
2273,Group_3_Coint_1,Group_2_Coint_8,-3.042378092996207
2274,Group_2_Coint_8,Group_3_Coint_2,-3.011197494266819
2275,Group_3_Coint_2,Group_2_Coint_8,-3.011197494266819
2276,Group_2_Coint_8,Group_3_Coint_3,-3.0392539387539967
2277,Group_3_Coint_3,Group_2_Coint_8,-3.0392539387539967
2278,Group_2_Coint_8,Group_3_Coint_4,-2.9974807219599082
2279,Group_3_Coint_4,Group_2_Coint_8,-2.9974807219599082
2280,Group_2_Coint_8,Group_3_Coint_5,-3.0175160417238556
2281,Group_3_Coint_5,Group_2_Coint_8,-3.0175160417238556
2282,Group_2_Coint_8,Group_3_Coint_6,-3.0143962404946256
2283,Group_3_Coint_6,Group_2_Coint_8,-3.0143962404946256
2284,Group_2_Coint_8,Group_3_Coint_7,-2.9512379834695004
2285,Group_3_Coint_7,Group_2_Coint_8,-2.9512379834695004
2286,Group_2_Coint_8,Group_3_Coint_8,-2.9827616979003646
2287,Group_3_Coint_8,Group_2_Coint_8,-2.9827616979003646
2288,Group_2_Coint_8,Group_3_Coint_9,-3.004354511825775
2289,Group_3_Coint_9,Group_2_Coint_8,-3.004354511825775
2290,Group_2_Coint_8,Group_4_Coint_0,-2.786407438129749
2291,Group_4_Coint_0,Group_2_Coint_8,-2.786407438129749
2292,Group_2_Coint_8,Group_4_Coint_1,-2.7868341257145723
2293,Group_4_Coint_1,Group_2_Coint_8,-2.7868341257145723
2294,Group_2_Coint_8,Group_4_Coint_2,-2.7871628657382286
2295,Group_4_Coint_2,Group_2_Coint_8,-2.7871628657382286
2296,Group_2_Coint_8,Group_4_Coint_3,-2.785600882069919
2297,Group_4_Coint_3,Group_2_Coint_8,-2.785600882069919
2298,Group_2_Coint_8,Group_4_Coint_4,-2.7853285553776876
2299,Group_4_Coint_4,Group_2_Coint_8,-2.7853285553776876
2300,Group_2_Coint_8,Group_4_Coint_5,-2.784786723044033
2301,Group_4_Coint_5,Group_2_Coint_8,-2.784786723044033
2302,Group_2_Coint_8,Group_4_Coint_6,-2.7853501911732734
2303,Group_4_Coint_6,Group_2_Coint_8,-2.7853501911732734
2304,Group_2_Coint_8,Group_4_Coint_7,-2.786635843729832
2305,Group_4_Coint_7,Group_2_Coint_8,-2.786635843729832
2306,Group_2_Coint_8,Group_4_Coint_8,-2.7861243281139902
2307,Group_4_Coint_8,Group_2_Coint_8,-2.7861243281139902
2308,Group_2_Coint_8,Group_4_Coint_9,-2.78584301181897
2309,Group_4_Coint_9,Group_2_Coint_8,-2.78584301181897
2310,Group_2_Coint_8,Indep_0,-2.8231795473923533
2311,Indep_0,Group_2_Coint_8,-2.8231795473923533
2312,Group_2_Coint_8,Indep_1,-2.79117600322489
2313,Indep_1,Group_2_Coint_8,-2.79117600322489
2314,Group_2_Coint_8,Indep_2,-2.8836983342183102
2315,Indep_2,Group_2_Coint_8,-2.8836983342183102
2316,Group_2_Coint_8,Indep_3,-2.850676381451223
2317,Indep_3,Group_2_Coint_8,-2.850676381451223
2318,Group_2_Coint_8,Indep_4,-2.988987866986027
2319,Indep_4,Group_2_Coint_8,-2.988987866986027
2320,Group_2_Coint_9,Group_3_Coint_0,-3.352095540261767
2321,Group_3_Coint_0,Group_2_Coint_9,-3.352095540261767
2322,Group_2_Coint_9,Group_3_Coint_1,-3.3646036567671285
2323,Group_3_Coint_1,Group_2_Coint_9,-3.3646036567671285
2324,Group_2_Coint_9,Group_3_Coint_2,-3.3340730590280376
2325,Group_3_Coint_2,Group_2_Coint_9,-3.3340730590280376
2326,Group_2_Coint_9,Group_3_Coint_3,-3.357736448125911
2327,Group_3_Coint_3,Group_2_Coint_9,-3.357736448125911
2328,Group_2_Coint_9,Group_3_Coint_4,-3.3190750181094013
2329,Group_3_Coint_4,Group_2_Coint_9,-3.3190750181094013
2330,Group_2_Coint_9,Group_3_Coint_5,-3.3374902522705194
2331,Group_3_Coint_5,Group_2_Coint_9,-3.3374902522705194
2332,Group_2_Coint_9,Group_3_Coint_6,-3.337226224922457
2333,Group_3_Coint_6,Group_2_Coint_9,-3.337226224922457
2334,Group_2_Coint_9,Group_3_Coint_7,-3.275441340301672
2335,Group_3_Coint_7,Group_2_Coint_9,-3.275441340301672
2336,Group_2_Coint_9,Group_3_Coint_8,-3.3095126144749303
2337,Group_3_Coint_8,Group_2_Coint_9,-3.3095126144749303
2338,Group_2_Coint_9,Group_3_Coint_9,-3.3060905994648273
2339,Group_3_Coint_9,Group_2_Coint_9,-3.3060905994648273
2340,Group_2_Coint_9,Group_4_Coint_0,-3.0137417391290175
2341,Group_4_Coint_0,Group_2_Coint_9,-3.0137417391290175
2342,Group_2_Coint_9,Group_4_Coint_1,-3.0136697243857387
2343,Group_4_Coint_1,Group_2_Coint_9,-3.0136697243857387
2344,Group_2_Coint_9,Group_4_Coint_2,-3.0130836690878042
2345,Group_4_Coint_2,Group_2_Coint_9,-3.0130836690878042
2346,Group_2_Coint_9,Group_4_Coint_3,-3.014864172470181
2347,Group_4_Coint_3,Group_2_Coint_9,-3.014864172470181
2348,Group_2_Coint_9,Group_4_Coint_4,-3.0147637580594657
2349,Group_4_Coint_4,Group_2_Coint_9,-3.0147637580594657
2350,Group_2_Coint_9,Group_4_Coint_5,-3.0163981999841463
2351,Group_4_Coint_5,Group_2_Coint_9,-3.0163981999841463
2352,Group_2_Coint_9,Group_4_Coint_6,-3.0148081605424992
2353,Group_4_Coint_6,Group_2_Coint_9,-3.0148081605424992
2354,Group_2_Coint_9,Group_4_Coint_7,-3.013983174697194
2355,Group_4_Coint_7,Group_2_Coint_9,-3.013983174697194
2356,Group_2_Coint_9,Group_4_Coint_8,-3.014321229363721
2357,Group_4_Coint_8,Group_2_Coint_9,-3.014321229363721
2358,Group_2_Coint_9,Group_4_Coint_9,-3.015011104532663
2359,Group_4_Coint_9,Group_2_Coint_9,-3.015011104532663
2360,Group_2_Coint_9,Indep_0,-3.0125078074818017
2361,Indep_0,Group_2_Coint_9,-3.0125078074818017
2362,Group_2_Coint_9,Indep_1,-3.0200071781905344
2363,Indep_1,Group_2_Coint_9,-3.0200071781905344
2364,Group_2_Coint_9,Indep_2,-3.0539492057709214
2365,Indep_2,Group_2_Coint_9,-3.0539492057709214
2366,Group_2_Coint_9,Indep_3,-3.135093554349629
2367,Indep_3,Group_2_Coint_9,-3.135093554349629
2368,Group_2_Coint_9,Indep_4,-3.2158472031891336
2369,Indep_4,Group_2_Coint_9,-3.2158472031891336
2370,Group_3_Coint_0,Group_3_Coint_1,-2.194077842630283
2371,Group_3_Coint_1,Group_3_Coint_0,-2.194077842630283
2372,Group_3_Coint_0,Group_3_Coint_2,-1.091650155194964
2373,Group_3_Coint_2,Group_3_Coint_0,-1.091650155194964
2374,Group_3_Coint_0,Group_3_Coint_3,-3.649164709988202
2375,Group_3_Coint_3,Group_3_Coint_0,-3.649164709988202
2376,Group_3_Coint_0,Group_3_Coint_4,-1.4620790846286902
2377,Group_3_Coint_4,Group_3_Coint_0,-1.4620790846286902
2378,Group_3_Coint_0,Group_3_Coint_5,-1.8090653436154889
2379,Group_3_Coint_5,Group_3_Coint_0,-1.8090653436154889
2380,Group_3_Coint_0,Group_3_Coint_6,-1.1858834851659164
2381,Group_3_Coint_6,Group_3_Coint_0,-1.1858834851659164
2382,Group_3_Coint_0,Group_3_Coint_7,-0.5576103499701809
2383,Group_3_Coint_7,Group_3_Coint_0,-0.5576103499701809
2384,Group_3_Coint_0,Group_3_Coint_8,0.03498443172898049
2385,Group_3_Coint_8,Group_3_Coint_0,0.03498443172898049
2386,Group_3_Coint_0,Group_3_Coint_9,-2.106481622065375
2387,Group_3_Coint_9,Group_3_Coint_0,-2.106481622065375
2388,Group_3_Coint_0,Group_4_Coint_0,-2.0707092685515818
2389,Group_4_Coint_0,Group_3_Coint_0,-2.0707092685515818
2390,Group_3_Coint_0,Group_4_Coint_1,-2.0838724892126583
2391,Group_4_Coint_1,Group_3_Coint_0,-2.0838724892126583
2392,Group_3_Coint_0,Group_4_Coint_2,-2.0719321997765814
2393,Group_4_Coint_2,Group_3_Coint_0,-2.0719321997765814
2394,Group_3_Coint_0,Group_4_Coint_3,-2.098252847438125
2395,Group_4_Coint_3,Group_3_Coint_0,-2.098252847438125
2396,Group_3_Coint_0,Group_4_Coint_4,-2.070195265542258
2397,Group_4_Coint_4,Group_3_Coint_0,-2.070195265542258
2398,Group_3_Coint_0,Group_4_Coint_5,-2.11437345791004
2399,Group_4_Coint_5,Group_3_Coint_0,-2.11437345791004
2400,Group_3_Coint_0,Group_4_Coint_6,-2.076773013876829
2401,Group_4_Coint_6,Group_3_Coint_0,-2.076773013876829
2402,Group_3_Coint_0,Group_4_Coint_7,-2.0973019445006686
2403,Group_4_Coint_7,Group_3_Coint_0,-2.0973019445006686
2404,Group_3_Coint_0,Group_4_Coint_8,-2.081686309371964
2405,Group_4_Coint_8,Group_3_Coint_0,-2.081686309371964
2406,Group_3_Coint_0,Group_4_Coint_9,-2.106277338498462
2407,Group_4_Coint_9,Group_3_Coint_0,-2.106277338498462
2408,Group_3_Coint_0,Indep_0,-2.3383973752016622
2409,Indep_0,Group_3_Coint_0,-2.3383973752016622
2410,Group_3_Coint_0,Indep_1,-2.1324484116869913
2411,Indep_1,Group_3_Coint_0,-2.1324484116869913
2412,Group_3_Coint_0,Indep_2,-1.7637056039067331
2413,Indep_2,Group_3_Coint_0,-1.7637056039067331
2414,Group_3_Coint_0,Indep_3,-2.91308301986074
2415,Indep_3,Group_3_Coint_0,-2.91308301986074
2416,Group_3_Coint_0,Indep_4,-2.054627485503343
2417,Indep_4,Group_3_Coint_0,-2.054627485503343
2418,Group_3_Coint_1,Group_3_Coint_2,-2.3762321760966763
2419,Group_3_Coint_2,Group_3_Coint_1,-2.3762321760966763
2420,Group_3_Coint_1,Group_3_Coint_3,-3.295541459702279
2421,Group_3_Coint_3,Group_3_Coint_1,-3.295541459702279
2422,Group_3_Coint_1,Group_3_Coint_4,-2.23321861533155
2423,Group_3_Coint_4,Group_3_Coint_1,-2.23321861533155
2424,Group_3_Coint_1,Group_3_Coint_5,-2.725877857580541
2425,Group_3_Coint_5,Group_3_Coint_1,-2.725877857580541
2426,Group_3_Coint_1,Group_3_Coint_6,-2.2029503696629638
2427,Group_3_Coint_6,Group_3_Coint_1,-2.2029503696629638
2428,Group_3_Coint_1,Group_3_Coint_7,-0.8560360622828433
2429,Group_3_Coint_7,Group_3_Coint_1,-0.8560360622828433
2430,Group_3_Coint_1,Group_3_Coint_8,-0.6459744357276292
2431,Group_3_Coint_8,Group_3_Coint_1,-0.6459744357276292
2432,Group_3_Coint_1,Group_3_Coint_9,-2.1313780455178497
2433,Group_3_Coint_9,Group_3_Coint_1,-2.1313780455178497
2434,Group_3_Coint_1,Group_4_Coint_0,-2.121376553090466
2435,Group_4_Coint_0,Group_3_Coint_1,-2.121376553090466
2436,Group_3_Coint_1,Group_4_Coint_1,-2.13304600599427
2437,Group_4_Coint_1,Group_3_Coint_1,-2.13304600599427
2438,Group_3_Coint_1,Group_4_Coint_2,-2.1205588007978697
2439,Group_4_Coint_2,Group_3_Coint_1,-2.1205588007978697
2440,Group_3_Coint_1,Group_4_Coint_3,-2.1488910535049124
2441,Group_4_Coint_3,Group_3_Coint_1,-2.1488910535049124
2442,Group_3_Coint_1,Group_4_Coint_4,-2.1214898685230703
2443,Group_4_Coint_4,Group_3_Coint_1,-2.1214898685230703
2444,Group_3_Coint_1,Group_4_Coint_5,-2.1666917299381487
2445,Group_4_Coint_5,Group_3_Coint_1,-2.1666917299381487
2446,Group_3_Coint_1,Group_4_Coint_6,-2.1281209226722018
2447,Group_4_Coint_6,Group_3_Coint_1,-2.1281209226722018
2448,Group_3_Coint_1,Group_4_Coint_7,-2.1475319476090475
2449,Group_4_Coint_7,Group_3_Coint_1,-2.1475319476090475
2450,Group_3_Coint_1,Group_4_Coint_8,-2.132103346248443
2451,Group_4_Coint_8,Group_3_Coint_1,-2.132103346248443
2452,Group_3_Coint_1,Group_4_Coint_9,-2.1574455269877477
2453,Group_4_Coint_9,Group_3_Coint_1,-2.1574455269877477
2454,Group_3_Coint_1,Indep_0,-2.338112351767785
2455,Indep_0,Group_3_Coint_1,-2.338112351767785
2456,Group_3_Coint_1,Indep_1,-2.2095478720249893
2457,Indep_1,Group_3_Coint_1,-2.2095478720249893
2458,Group_3_Coint_1,Indep_2,-1.8104560018151978
2459,Indep_2,Group_3_Coint_1,-1.8104560018151978
2460,Group_3_Coint_1,Indep_3,-2.947344468486834
2461,Indep_3,Group_3_Coint_1,-2.947344468486834
2462,Group_3_Coint_1,Indep_4,-2.0647752819735414
2463,Indep_4,Group_3_Coint_1,-2.0647752819735414
2464,Group_3_Coint_2,Group_3_Coint_3,-0.9489717971483247
2465,Group_3_Coint_3,Group_3_Coint_2,-0.9489717971483247
2466,Group_3_Coint_2,Group_3_Coint_4,-1.7694368395457776
2467,Group_3_Coint_4,Group_3_Coint_2,-1.7694368395457776
2468,Group_3_Coint_2,Group_3_Coint_5,-2.7373648169664238
2469,Group_3_Coint_5,Group_3_Coint_2,-2.7373648169664238
2470,Group_3_Coint_2,Group_3_Coint_6,-3.6917555781706923
2471,Group_3_Coint_6,Group_3_Coint_2,-3.6917555781706923
2472,Group_3_Coint_2,Group_3_Coint_7,-1.4750154768999442
2473,Group_3_Coint_7,Group_3_Coint_2,-1.4750154768999442
2474,Group_3_Coint_2,Group_3_Coint_8,-1.2975970614628785
2475,Group_3_Coint_8,Group_3_Coint_2,-1.2975970614628785
2476,Group_3_Coint_2,Group_3_Coint_9,-1.248160268836366
2477,Group_3_Coint_9,Group_3_Coint_2,-1.248160268836366
2478,Group_3_Coint_2,Group_4_Coint_0,-2.193101473331394
2479,Group_4_Coint_0,Group_3_Coint_2,-2.193101473331394
2480,Group_3_Coint_2,Group_4_Coint_1,-2.20537000535232
2481,Group_4_Coint_1,Group_3_Coint_2,-2.20537000535232
2482,Group_3_Coint_2,Group_4_Coint_2,-2.194121252378859
2483,Group_4_Coint_2,Group_3_Coint_2,-2.194121252378859
2484,Group_3_Coint_2,Group_4_Coint_3,-2.2234020098384466
2485,Group_4_Coint_3,Group_3_Coint_2,-2.2234020098384466
2486,Group_3_Coint_2,Group_4_Coint_4,-2.195979300040156
2487,Group_4_Coint_4,Group_3_Coint_2,-2.195979300040156
2488,Group_3_Coint_2,Group_4_Coint_5,-2.2425751453834266
2489,Group_4_Coint_5,Group_3_Coint_2,-2.2425751453834266
2490,Group_3_Coint_2,Group_4_Coint_6,-2.201211041949922
2491,Group_4_Coint_6,Group_3_Coint_2,-2.201211041949922
2492,Group_3_Coint_2,Group_4_Coint_7,-2.223219832804939
2493,Group_4_Coint_7,Group_3_Coint_2,-2.223219832804939
2494,Group_3_Coint_2,Group_4_Coint_8,-2.2055837835504435
2495,Group_4_Coint_8,Group_3_Coint_2,-2.2055837835504435
